packaging_summary,UID=134;pp_uid=79542;qty=1.0;nopack=None;doe=2025-07-21 16:45:22;entry_by=Sandeep Kumar;hardware=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packing,UID=1275;pkt_group=7;prj_uid=451;product_code=ABR_001 and 002;product_name=Foyer / Shoe Rack _Seating;part_code=Door Left;finished_length=1300;finished_width=40;material_thickness=21;panel_packet=;total_packet=;l=;b=;h=;packing_date=;weight=;mo_no=March 01 -07;req_qty=1;qty=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packing_dispatch,UID=556;date=2026-02-09;outsourced=0;truck_count=0;truck_km=0;pcikup=0;transport_pickup=0;transport_tata=0;transport_14=0;transport_17=0;transport_19=0;transport_22=0;transport_32=0;transport_40=0;dom_good_value=0;exp_good_value=6528177.435;trading_value=0;dispatch_count=0;cn_dn_sr=0;goods_value_cn_dn_sr=6528177.435;entry_by=Rahul Kumar Paliwal;entry_on=2026-02-10 11:44:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packing_list,UID=9;pakcing_id=2;id=289251;uniqueId=PC2526_1345_19312077_2026-01-05 05:37:01pm;productCode=PROTO_73993;pp_uid=85232;projectCode=PC2526_1345;projectName=Country Inn Coon Rapids GR;partname=Desk Top Bulk;partqty=4;status=packing inventory;updated_partqty=2;updated_by=Rahul Kumar Paliwal;entry_on=2026-01-06 15:43:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packing_part_csv_upload,UID=25742;inq_no=INQ_5273;pp_uid=86980;packet_no=1;part_name=Vanity Mirror With Hardware;part_code=Part-1;assemble_kd=Assembled;uom=Nos;part_qty=1;length=2020;width=100;height=1370;entry_by=Pushkar Kumar Varma;entry_date=2026-02-10 19:02:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packing_summary,UID=7254;pp_uid=86332;mode=;qty=6.0;pay=To Pay;doe=2026-02-11 00:00:00;type=None;remark_1=;remark_2=None;entry_date=2026-02-11 14:22:33;entry_by=Himanshu Kothari;hardware=None;status=0;delete_log=None;mo_no=11402;dispatch_uid=6557;prj=PC2526_1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_1920,UID=683;inq_no=INQ_1001;pp_uid=8945;part_code=Part-5;part_name=5555;l=500;w=500;t=500;qty=50.0;finish=505050;remark=;upload_type=other;doe=2019-09-23 15:37:22;entry_by=Ravi Kumar Asari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_1920,UID=117418;lifecycle_order=8;group_uid=None;inq_no=INQ_5916;order_uid=MO_26-27_12891;pp_uid=88262;part_qty=4.0;part_code=69866;part_name=Shaft door;lifecycle=Packing;lifecycle_entry_by=Ranveer Singh;lifecycle_doe=2026-02-11 14:35:09;lifecycle_remark=;date_time=None;work_hour=None;caping=0.0;caping_timestamp=None;planning_failed=None;planning_failed_remark=None;planning_failed_stamp=None;a_time_entry_by=None;a_time_doe=None;done=None;timeline=None;remark=None;remark_on=None;remark_by=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_1920_data,UID=1175113;group_id=23831;dependency=None;parent_task=yes;lifecycle_uid=107411;process=Cutting Process;part_qty=4.0;date=2025-03-06;time=0:00:00;total_hours=2;work_hour=00.0;team=4;type_of_task=Cutting Process;remarks=;entry_by=Rahul Kumar Paliwal;doe=2025-03-06 10:59:14;done_qty=0.0;done_by=None;done_on=None;planning_status=None;planning_status_remark=None;planning_status_stamp=None;handover_qty=4.0;handover_dept=Panel Works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_1920_data_done,UID=16;part_definition_lifecycle_1920_data_uid=1122;qty=-0;done_date=2020-10-16;doe=2020-10-16 17:54:18;entry_by=Mahipal Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_1920_data_remark,UID=11;mo_no=MO_20-21_1380;pp_uid=30008;date=2022-01-01;process=Cutting Process;remarks=ACC Airport urgent Delivery;entry_by=Ravi Kumar Asari;doe=2020-12-31 12:30:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_1920_data_schedule,UID=115586;part_definition_lifecycle_1920_data_uid=1175114;group_code=19391;f_time=2025-03-06 09:10:00;e_time=2025-03-06 18:10:00;team=632;station=92;process_hours=0.00;remarks=;entry_by=Rahul Kumar Paliwal;doe=2025-03-06 17:11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_2024,UID=9357;lifecycle_order=8;group_uid=None;inq_no=INQ_5916;order_uid=MO_26-27_12891;pp_uid=88262;part_qty=4.0;part_code=8513;part_name=Shaft door;lifecycle=Packing;depend_dept=Panel Assembly;depend_end_date=None;lifecycle_entry_by=Ranveer Singh;lifecycle_doe=2026-02-11 14:35:09;lifecycle_remark=;start_time=None;end_time=None;duration=None;execution_date=None;plan_entry_by=None;plan_entry_on=None;team=None;accpetance=None;revised_date=None;status=None;status_reason=None;status_update_by=None;status_doe=None;update_by=None;update_on=None;raw_material=None;raw_material_date=None;swatch=None;wwod_available=None;beatan_canning=None;wood_eta=None;cnc=None;lathe=None;cuttinig_list_number=None;sf_dept=None;cnc_1=None;cnc_lathe=None;five_axis=None;roverj=None;source=None;source_eta=None;pakcing_master=None;hardware_master=None;assembly=None;box_eta=None;box_available=None;first_piece_eta=None;first_piece_qc_date=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_2024_new,UID=3276;lifecycle_order=1;group_uid=None;inq_no=INQ_5545;order_uid=EMO_25-26_11023;pp_uid=72358;part_qty=50.0;part_code=2782;part_name=HUB3D(WHITE & BLACK) Panel;lifecycle=Panel Work;depend_dept=;depend_end_date=None;lifecycle_entry_by=Ranveer Singh;lifecycle_doe=2025-05-26 10:04:55;lifecycle_remark=;start_time=None;end_time=None;duration=None;execution_date=None;plan_entry_by=None;plan_entry_on=None;team=None;accpetance=None;revised_date=None;status=Hold;status_reason=ebt not available;status_update_by=None;status_doe=None;update_by=Dharam Singh Chundawat;update_on=2025-06-10 14:00:26;raw_material=No;raw_material_date=None;swatch=None;wwod_available=None;beatan_canning=None;wood_eta=None;cnc=None;lathe=None;cuttinig_list_number=None;sf_dept=None;cnc_1=None;cnc_lathe=None;five_axis=None;roverj=None;source=None;source_eta=None;pakcing_master=None;hardware_master=None;assembly=None;box_eta=None;box_available=None;first_piece_eta=None;first_piece_qc_date=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
part_definition_lifecycle_2024_snapshot,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
payment_finance,UID=2;date=2025-06-30;company=IEVO;raw_material=13142523;raw_material_remarks=;vito=;vito_remarks=;debtrs_balance=;debtrs_balance_remarks=;freight_inward=814265;freight_inward_remarks=;freight_outward=;freight_outward_remarks=;export_expenses=;export_expenses_remarks=;salary=7940967;salary_remarks=;welfare_expenses=;welfare_expenses_remarks=;contractor=2067205;contractor_remarks=;installtion_contractor=;installtion_contractor_remarks=;other=8258784;other_remarks=;entry_by=Priyesh Kothari;entry_on=2025-07-01 16:47:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
payment_tracker,UID=502;inq_no=INQ_2254;voucher=SQ_2387;payable=238950;recieved=238950;netdue=0;recievedate=;nextdate=;remark=;doe=2020-03-20 16:53:10;entry_by=Harsh Palvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
payment_tracker_manual_vouchers,UID=548;inq_no=INQ_2254;ref_inv=SQ_2387;v_type=Invoice;v_no=IEVO18190562,2019-01-14 | v_m_value=187500 | v_dis=0 | v_tax=33750 | v_add_amt=0 | remarks=None | entry_by=Harsh Palvia | doe=2020-03-20 16:52:37 | status=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcd_handover,UID=339;inq_no=PC2324_1334;proto_code=60611;pcd_code=PCD_60611;emp_uid=IEVO_TEMP_3611;handover_date=2024-05-25;handover_dept=Upholstery;received_date=None;entry_by=Manish Kumar Yadav;doe=2024-05-31 11:17:14;received_entry_by=None;received_entry_doe=None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcd_master,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcd_master_details,UID=2255;pcd_id=941;eng_data=CAD;final_eng_data=;final_dwg_date=;cutting_list=;cutting_list_date=;bom=YES;final_bom_date=;assembly=Not Required;assembly_date=;bundle_date=;packing_master_date=;proto=;movement_date=;qc_date=2024-05-09;remark=PCD SAMPLE IN WHITE BODY;entry_by=Pratik Suthar;doe=2024-06-18 14:05:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcd_master_new,UID=941;inq_no=PC2324_1415;proto_code=62353;pcd_location=EXPRESSO;pcd_code=;approval_date=;entry_by=Pratik Suthar;entry_on=2024-05-11 14:51:23;issue=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcd_qc_report,"UID=148;inq_no=INQ_4751;product=58673;product_dwg=Available;requirements=Matched as per Drawing;category=Chair;sub_category=LOUNGE CHAIR;feature=;mat_ref=Not Available;marble_ref=Not Applicable;assemble_instrution=Not Applicable;packing_instruction=Not Available;functionality=Not Applicable;full_scale_print=NA;strength=NA;adhesive=NA;moisture=NA;tip_test=NA;corrision=NA;dft=NA;drawer_load_test=NA;specific_name=;specific_value=;function_name=;function_value=;scratches_a=na, applicable;scratches_b=na, applicable;scratches_c=na;smooth_a=na, applicable;smooth_b=na, applicable;smooth_c=na;dent_a=na, applicable;dent_b=na, applicable;dent_c=na;colour_a=na, applicable;colour_b=na, applicable;colour_c=na;uneven_a=na, applicable;uneven_b=na, applicable;uneven_c=na;chiping_a=na, applicable;chiping_b=na, applicable;chiping_c=na;dead_a=na, applicable;dead_b=na, applicable;dead_c=na;veener_a=na;veener_b=na;veener_c=na;glue_a=na, applicable;glue_b=na, applicable;glue_c=na;gloss_a=na, applicable;gloss_b=na, applicable;gloss_c=na;final_status=PASS;functionality_notes=;notes=;img=INQ_4751_58673_148_1.jpg;INQ_4751_58673_148_2.jpeg;INQ_4751_58673_148_3.jpeg;INQ_4751_58673_148_4.jpeg;INQ_4751_58673_148_5.jpeg;INQ_4751_58673_148_6.jpeg;INQ_4751_58673_148_7.jpeg;INQ_4751_58673_148_8.jpeg;INQ_4751_58673_148_9.jpeg;INQ_4751_58673_148_10.jpeg;INQ_4751_58673_148_11.jpeg;INQ_4751_58673_148_12.jpeg;INQ_4751_58673_148_13.jpeg;INQ_4751_58673_148_14.jpeg;INQ_4751_58673_148_15.jpeg;INQ_4751_58673_148_16.jpeg;INQ_4751_58673_148_17.jpeg;INQ_4751_58673_148_18.jpeg;INQ_4751_58673_148_19.jpeg;INQ_4751_58673_148_20.jpeg;entry_by=Anurag Joshi;entry_on=2024-03-14 16:06:22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd_report,UID=10641;prj_uid=;prd_name=;part_code=Side Rh;material_code=Ply 12mm Raw;f_l=875;f_w=581.5;req_qty=1;mat_th=aw;sub_mat=Ply 12mm R;area=0.509;weight=1.59;nos_per_pack=None;pack_no=8;pack_l=885;pack_b=591.5;pack_t=None;doe=2023-09-26 16:36:12;entry_by=Yash Wadhwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdo,"UID=2;prj=INQ_1679;remarks=Approved Drawings are there in the SPD Shared Drive, Please share the expected timeline by when we can expect the detailing to be ready for production.;doe=2017-10-09 15:58:05;entry_by=Pawan Mandawat;pp_uid_list=id1075,id2393,id1276,id1305,id2394,id1079,id1080,id2395,id2477,id2398,id1084,id1086,id1087,id2385,id1078,id2476,id2478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_hour_sal_emp_temp,UID=14204327;emp_uid=12443;date=2026-02-08;sal=93.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permission,UID=266;page=Packing List Upload;phase=Packing List Upload;stage=Packing List Upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
personal_prj_calendar,UID=25;prj=PC2021_1093;Agrawal House_pool_Gym;detail=GYM Mirrors Qty :- 0 Nos.;entry_by=Rahul Kumar Paliwal;doe=2020-12-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase,UID=18;phase=Change in FSOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
